year,variable,lon,lat,TG,PG,t1,t2,t3,t4,t5,t6,t7,t8,t9,p1,p2,p3,p4,p5,p6,p7,p8,p9,SPEI1,SPEI2,SPEI3,SPEI4,SPEI5,SPEI6,SPEI7,SPEI8,SPEI9,SPEIG
1969,X1003,112.3,40.2,10.69883635860649,453.34592913281335,1.398197711901671,3.419211351168333,5.692191918025166,11.575520268399623,15.470278426324649,19.677472090566265,21.568449163452105,19.00787204175488,16.03569512078472,34.28530243152998,58.67253289268426,37.35079130041911,60.97350673675329,52.68255092648771,56.45566323629942,43.20170847066177,32.281974252166016,40.56185278591758,0.32083358049860583,0.45677539559674624,-0.8605925515394257,1.325387940020455,-0.01903799659610104,-1.6403731200710867,0.2692678460923612,-0.7727542547514082,0.8221549258473461,-0.010926470544723042
1970,X1003,112.3,40.2,11.304981398907508,472.51959532746787,1.0738982706394518,4.203567706410281,6.5778536850495755,11.574010044551258,16.33853991467131,19.4782312394139,22.244713508916682,20.548022140629758,17.937326994540115,62.66134699080837,36.16429557343183,47.99619038301839,58.59808049940581,64.23962106555351,61.22032315134305,71.54941148197537,53.83708975127958,65.3206156490709,-1.1591867737575836,0.8705018910001273,-0.20963534323670233,-0.14667131142154874,1.3805912323207576,0.9686388766936103,-0.16812921232772424,2.552230163402878,1.2588296987806202,0.5941299134949372
1971,X1003,112.3,40.2,11.073292282501095,369.5862308546165,1.2955418344796152,2.7604481503042453,6.572061358786296,10.676802555363102,16.19579740281647,21.125222292991094,21.289037701806667,21.016988004816923,15.91189138762204,32.82740124540132,43.87809461207085,58.78625015508263,47.22692288084268,41.77627648498796,36.677314948698644,41.53301025676694,23.889707287065228,40.46335683275711,-0.19329976289668024,0.4773528096692293,0.9485047002786537,0.7453294224006959,-0.13193723039482486,-0.5174092690295107,-0.6273930730040508,-0.781705901344195,-0.6150648379593945,-0.07729146025334192
1972,X1003,112.3,40.2,11.235749027684113,417.6899180405846,1.5903319007743917,3.1489432636865913,6.56784043800616,10.723645288557032,16.90687711758903,20.959071655821376,24.146726051368983,21.689447301285618,15.695264925569756,39.19853307918039,50.301512958863725,54.46635742461865,60.48745625580208,37.66773158441334,47.41978690978475,34.79406573710448,50.20873785510992,36.27601196590534,1.4552743580163356,-0.778015669115904,0.6091336616424187,0.15112910594841883,0.04908460831001962,-1.8042733050866564,-0.09110291269290938,-0.9795508784326294,-0.5850000773012138,-0.2192579009680134
1973,X1003,112.3,40.2,11.51548839157758,575.1971493147319,3.034053162921797,3.9287973508370695,7.823802603379586,11.23482126286025,15.714660299014952,20.869868186591603,22.159929818066516,22.920453030601855,18.232596033106454,85.3150021399656,57.55582872312309,58.83812055481671,51.801605500668884,70.39477512018459,55.362437710139986,57.87306069627144,55.035098197730576,58.34245997257904,1.6537258920055278,-2.4666670681049836,0.5258928211564377,-0.8063986460634309,2.344212722750776,0.8279855268731817,-1.018750997072883,-0.6107493242365146,-0.569930871395783,-0.013408882676407965
1974,X1003,112.3,40.2,11.815263198174463,534.2786960978615,1.9381572060709558,3.7006863377013937,8.650259206637935,11.83715220558119,17.18962793134293,20.99230643557231,22.18465614472559,22.90587364086665,16.341775618248402,78.74229205328348,71.16613792200516,61.30130807469456,46.92644277167629,76.12257053622217,62.518080987648055,68.29998901969768,74.13365341404239,48.164272413680834,0.36363044399641237,-0.37692615614045516,0.3194887530040092,0.4571267746988636,-1.6635738913517661,-0.22807947633752781,0.08964910311420293,-1.2523250693317478,-0.7353475428889652,-0.33626189569299714
1975,X1003,112.3,40.2,11.439853946243968,493.94970497555283,1.3224907912407171,2.8808255026479204,6.636516955417993,11.154036943654402,15.800635669173632,20.916106566055085,22.64225326772376,20.91964924362363,16.622274015190204,78.18793563144165,62.40696837929734,57.42984353890055,62.05456002245072,67.5257774747412,39.6697938330676,50.62210576251025,48.71234749056343,48.426465367566294,2.1142782251991656,0.5102830033615648,1.1157997481078155,0.29893226863566097,2.7528642825740155,-2.0100387475151806,-0.4843848029198007,-0.44062129534732625,-0.34879354756156666,0.38981323717048316
1976,X1003,112.3,40.2,11.790800736019525,470.10817709687035,2.31122774174843,4.624647163957752,7.97112715509652,12.373623080065878,16.438605312438394,20.274898422688292,22.081840329541293,21.858327162507372,16.027487861970016,41.534735698047186,58.7483293230542,42.93011940737884,57.908529828352826,49.01268217177904,46.447393228569496,61.320497620781516,62.157352826941846,54.37621984445878,1.4100295920320967,-1.6815536670926081,1.0808376836661575,-0.8038526788497165,-0.23086034401902272,0.35855119335071156,-0.6936366166449239,-0.04264204075563267,-0.4267433697918433,-0.11443002756719794
1977,X1003,112.3,40.2,11.368924338317305,550.6799715045679,-0.11640500884594362,3.1971538902181265,7.683186418803274,10.463600985266712,16.234324573242294,20.61122587021606,22.65627252187758,22.027331689126893,17.24644482404094,57.88096595592783,62.06234268953992,46.993449606615826,60.66162128053276,46.67593522050059,61.295401163562694,69.42088846914461,65.31888994418229,62.09882135292568,0.807012583797134,1.0711998720624445,-0.8286138840650823,1.186114471039557,-0.7564221415827346,-0.44552572111887595,0.7257505883674397,0.17759445945822372,-0.023155516967006306,0.21266163455456666
1978,X1003,112.3,40.2,11.564092351743989,519.0337345246446,1.6185059080428241,4.160470030189619,8.140148908579373,13.234251363310387,17.670744994223416,21.127680359051258,23.139725112318693,21.699239674866202,16.43429734198981,57.545723510115906,57.914416004600845,53.178176786149024,53.534082510860024,57.035457318851996,54.427814697066104,55.734257140164,56.00314385877281,66.72894488915118,0.7923431693229718,1.024638297410866,1.2450648059512353,-0.7204692460745271,0.028871254171212172,0.3013382968790941,0.44223567985455897,0.5127227047125088,1.4202251400828514,0.5607744558123079
1979,X1003,112.3,40.2,11.31042752956326,475.73130107326443,0.336895449812496,3.6440420423156947,6.036526573870835,11.598825818618606,17.30309861193947,20.807920410299587,21.459388578129687,20.690544770003616,16.804048652809854,51.73530307814248,31.075932575546112,67.02850953964158,54.71521402842826,38.56357777865908,55.203080629231444,75.00400446550721,51.39355136123155,51.24344632760482,-0.6416965471900282,0.6470183636849386,0.25135727816346776,0.8118429078915278,-0.7257519226406838,0.7289075698198314,-1.1780055668351772,0.49646940071864604,-0.7918801386189818,-0.04463762833405105
1980,X1003,112.3,40.2,11.580357897466932,404.1538661692767,1.6587061198806905,3.5645361263039774,6.357587374508576,12.965322460307737,17.078236564047646,19.708624273411793,21.77434774757102,21.381156682073907,16.126277407959595,43.976948676554564,23.227906697924382,61.829488131864494,37.73179550289588,57.026855159430134,43.22575576170949,69.3841140013252,53.4954419959351,55.53006328313934,1.1957465878984759,0.08349625615780698,0.1507141107756324,-0.12544975477563505,0.361545638077741,0.07577200632435743,0.36210246506851246,-0.793665285867645,-0.4165938649536938,0.09929646207839471
1981,X1003,112.3,40.2,11.821746440318648,467.3397180118355,2.2094629417105196,4.358523191189403,8.53213956202086,12.21690564869117,16.635929478207522,20.129564664952177,23.748032224476333,21.26760626561607,16.82183974756766,68.10382201180164,43.99680995344164,49.20200642521326,53.11156646456587,34.06154703594906,41.236879095912585,64.44028383991477,56.44759844484935,60.18185802324667,0.25580834831873667,-1.9528387804084633,-1.0185480828843383,-2.226197737689079,0.6417216007037091,2.7102595848728472,-1.5673746857118844,1.071138705949364,1.0894757291156876,-0.1107283686370467
1982,X1003,112.3,40.2,11.709691862770288,411.6795332521457,1.0163427740615107,2.0936788727776436,7.609241597736702,11.883705915579744,17.36733069263819,20.546345561668875,22.031463835214716,21.157598885864207,16.60438928951359,48.75607007564725,59.65187201354627,66.20704322917376,45.66271545587387,34.96371880864828,58.026406621595754,71.31186738449236,38.204672305680475,40.7676216197305,-0.12034080682510534,0.022185775142184085,-0.676415191384908,-1.3867026782272522,0.6123370808222076,-0.1351764448225716,1.1290837187407559,0.544329816940449,1.0201166859834945,0.11215755070769487
1983,X1003,112.3,40.2,11.695199898517085,494.55715063792746,1.1133166024817551,4.097240187338618,8.504327756717805,12.757614810583556,16.460311417960774,21.175483699566367,23.740585836028664,20.450701565398845,16.41006108160627,60.801718014325516,52.12599220496478,48.41414407755853,59.37819159134739,50.306525071565794,55.76045527176313,39.53971438635634,50.36035062982763,57.86567912921606,-0.08891726740854496,-0.033398003553795345,0.328929299525648,1.1058225089866012,-0.2324100005540434,-0.011310658679547489,0.08615171434750124,-0.4665573166275894,-0.774631212246685,-0.009591215134495037
1984,X1003,112.3,40.2,12.047236954093188,420.4578891497961,2.531708823807853,3.8880295386524955,7.783958412930522,12.315522670478915,17.436398345107868,20.225491249747193,23.02725794891561,21.70155377343745,16.462429872483817,25.90584684244753,55.312018930214386,55.70628334524743,35.14959519582331,45.732710336963585,34.554487704530935,43.23137231814398,40.405200181762844,60.28564318497504,-1.3644793276955576,-1.781988827559687,-0.347457012463986,-0.2869483860302233,1.9679846388600162,-0.7570252983837296,1.477832522159583,0.5072460938775308,1.6552904964260458,0.11893943324333248
1985,X1003,112.3,40.2,11.852077288363315,402.09562721641385,1.1126437996889949,4.290793515963449,7.145719306358961,13.766933425075225,15.390864354385794,20.350605400851396,23.23024639221199,21.869782329422335,16.476185564117475,59.17735599347934,45.45199877431884,55.46249905077582,40.49674072349311,55.10875121501784,47.020680025190266,28.4844592205618,32.566990353974504,55.97571257788489,0.002871917273824556,1.1457317166470344,0.7284967942868517,-1.1180837827963213,-1.1896943632521466,-0.10183600092275157,0.1696914456722519,-0.6956355092200975,0.5110429145965435,-0.06082387419053454
1986,X1003,112.3,40.2,11.689297457317176,436.22922714237524,1.8933263110119807,3.1748622594177816,6.528705893824193,12.947058602100437,15.115130888887501,19.363244582190077,23.352780252397345,21.900055171238904,16.23535045082434,67.87774446238497,44.52623889552158,47.345490692971445,48.62548593893387,54.59409445393107,55.37512458721112,62.093493803425595,43.7943770746632,48.01123506748336,-0.2995987587733574,-1.32888833551476,-0.3292349532251783,0.3327390391693472,0.11459394405258284,1.428078163698785,0.19868735826215714,-0.9906029398084975,-0.515554158731026,-0.1544200712077719
1987,X1003,112.3,40.2,11.483436268860052,442.46820205557054,1.4127318870207863,4.093321429329805,8.174589757116628,10.753029587559379,16.81978533120219,20.428809702828683,22.20245701188055,20.94909801119819,15.894892837012485,43.84483844226668,59.59823934646409,58.56771494736829,57.46114373118445,26.416012635719316,61.599192089613894,52.20033311380832,57.8222557752855,47.45049696236275,0.18475220011077823,1.334531340973518,1.013471037295286,-0.927115132876956,-0.7948392180037915,0.44887929524614456,0.1978992245706631,-0.8891628057717216,-0.05808642639609575,0.05670327946086944
1988,X1003,112.3,40.2,11.572411192797297,489.8549881878023,3.3921738957600107,2.846277694959256,7.926853327958317,11.909116380583692,16.411885228981916,20.27101918753651,22.29631165337274,20.401336788326343,14.992172070642699,45.80706593905492,48.39197582472673,61.89321243717652,43.41637360642156,49.19229532292519,65.1534405689362,62.38600879203458,59.21036027469225,65.47211407282907,2.6549472950478687,-0.10022658262579595,0.6102816865885027,-0.1290170273224312,-0.18308656960409295,-0.8983183783774624,1.6917084755276692,0.19305220590589575,1.5339691106689914,0.5970344684232384
1989,X1003,112.3,40.2,12.03345727579881,431.8750931315645,2.047751352147371,4.551856875043812,8.207970623884107,10.580427634996965,17.047070403099067,20.723413135320897,22.702534816526867,20.938168956476353,18.54455097275632,57.82084749245166,39.715272548345574,45.75307351935709,60.90448889660204,31.732902201853545,63.75050202074422,51.61680112791558,52.737412205817,46.38127414620123,0.4408547474623587,1.9579672069180938,0.11017819277098724,-0.6867227411187872,-0.522894131832905,1.0443149591861545,0.2781743830943227,0.23628414225781583,-0.5489540245694996,0.25657808157428236
1990,X1003,112.3,40.2,12.480222093347505,471.7225240454927,1.834731033111129,3.0803624938836256,7.500604378417208,12.806296862379329,16.775639774550367,19.855454995613748,22.80753702891297,22.362033227487284,17.953968635133098,27.088068532680577,51.90493972121062,61.41397278114454,43.7363320381187,46.644017007014085,54.42233602715014,42.49047163824947,43.267386670837155,51.25161096484081,0.17697230934977645,0.5748607748380147,0.01620874270202407,0.0026865298396103487,0.24938708149169656,-0.8739890438363892,-2.097559270470829,-0.9017329609707531,-0.48662802696899804,-0.371088207113983
1991,X1003,112.3,40.2,11.622627898169384,420.97883648941223,2.472701768983517,2.957795790969063,7.328692718465779,12.082845974023938,16.974108570649697,20.040106153212893,21.911804197686582,21.568943335822425,16.06835545519984,45.46640762252392,38.15893002597369,50.93346600993996,32.644148785853496,44.64023781784029,49.68973245286666,49.70362759465046,70.95374885824661,44.48181908512421,0.14414637926736323,-0.09306696379241686,1.9052015556957185,1.0073538727733313,1.931466346252737,-0.5754119903273227,0.16538960497331773,0.05124002149459683,-1.1515639574038279,0.3760838743259442
1992,X1003,112.3,40.2,12.122565163314508,426.96389387998533,2.9657142785682247,3.955289837888017,6.905950591327409,11.674775369462386,17.160173968147564,22.519461439321944,23.81660827251572,22.196688700169858,17.82346979413085,49.15851864861135,38.541911797256176,51.5707660196386,56.04355510280351,77.94798200056228,50.405948771551635,42.62200458460845,56.748297818605806,54.338899279512354,1.5812662673867979,0.7503671284052955,-1.7094677802048346,-0.060824995984473024,1.2885744403287442,1.7097917584630795,-0.8313339137580706,-0.2160241689343224,0.6551686671684903,0.3519463780967452
1993,X1003,112.3,40.2,11.85643584750531,456.20921776514865,2.5845707443890826,4.667740610246751,8.770131129761495,12.260258960721337,16.048966188844798,20.746699383815272,22.068208118283376,21.450009024484174,17.316616103687863,52.34876396006628,72.79029511403863,53.325650027616675,54.780635389020844,50.414067114876346,58.40273527406426,67.35310109994617,52.38696584437727,65.93124753641763,-0.0982305277715194,1.0767925657914668,-0.07867599973211453,-0.10310574677687236,-2.022289571446341,-1.80088871393394,-0.12115340640657478,0.7534894714182002,-0.04280592182454845,-0.27076309452024927
1994,X1003,112.3,40.2,11.717480394287527,428.11089286795294,2.3197314158868245,2.899855501514167,8.385809702114422,12.274641707191007,17.915679263513958,22.68651622221825,22.516574449012694,21.626044354693494,17.873877930040727,47.11028350104884,31.9492138665912,39.889683629996156,51.440109346507086,35.43870153681284,67.7550165812097,60.57708643856048,38.261356655004406,39.05474426093655,0.13658422468019737,-0.4242544234273908,-0.10272104096908569,0.680641512972457,-0.1954167980759943,1.427281637272738,0.8668436384806536,1.022122385475986,-1.1535087902184533,0.250841371799012
1995,X1003,112.3,40.2,11.516959530146666,465.7581927115415,2.949643995247525,4.489568240726129,8.11283008299058,12.514183423348864,15.630045878495366,19.364501480960723,23.55722847351659,21.031021403837315,15.875718721104073,57.83886045947793,49.274764065311956,50.531932190174054,55.16806954185502,53.498228388560754,35.48409321312704,47.061481122805745,58.995484427933214,44.884842903448515,-0.32193313016012426,-0.2903439600965613,-2.5517737819307236,0.10159930959214931,-0.6110253518627314,0.5857534389664856,0.2595855009771647,-0.7947700273644687,0.4671751996563098,-0.35063697802472216
1996,X1003,112.3,40.2,11.930807899903806,439.0024245199052,0.7616939496710049,4.281822875249211,7.809646137133507,11.518444671519928,15.678205085739803,21.810326956844296,22.704877205288028,22.203196810125288,17.17516880967643,35.049000937073956,55.65266221885241,46.228779054506134,46.75266521979634,29.370733037005593,61.04526590295726,49.807050967421155,46.619733042806274,41.8316890982386,-0.05842633845140876,0.6383570587548862,-0.08204228986653561,0.47152752144916493,-1.094015741247235,-1.832323894488196,-0.7795192472975702,-0.35947243935155915,-1.0386453678099217,-0.45939563758981955
1997,X1003,112.3,40.2,12.13099055843849,455.74982776434626,0.6225505078840605,4.722134721339374,7.949643302690958,11.207703407745566,15.915314375699424,22.954308575173474,22.737653659493624,20.426078784772695,15.965110125328017,51.43749473540469,43.241076709578,48.16967445976136,50.19410490013583,50.29998198486969,50.24663367232733,48.858022192995094,66.78077603297912,47.0552245074517,1.1064844844236503,0.2071693830097103,0.9543392307769522,0.5588924751726789,1.1380097895296437,2.540514262092679,-0.0827064179269598,0.4446213379749242,1.8964039068403478,0.9737476057659585
1998,X1003,112.3,40.2,12.290032224363483,360.7630014540234,1.930839476622414,4.002906490481751,8.396587432914046,11.774638747386444,19.143928037041626,23.037008577906168,21.98685508708245,21.5501674215753,18.13650273624341,31.941425592904785,35.96919231961322,32.20264904374469,54.17025353617667,39.364348857695795,52.63729266857781,34.29981471087972,48.059680431649,37.44790717332385,0.19249368549538745,-0.42885704102448446,-0.2596590621669076,-0.09128305053566811,0.25019795844035797,0.7835514266294463,-0.9523538731805649,-1.3216550856107556,1.2611309221644549,-0.06293712442097044
1999,X1003,112.3,40.2,13.046126676848875,504.9736162197124,4.0930772854453,4.748735238806123,9.53890700768645,13.393219966119858,18.1860057448263,21.366522193679607,22.750529927765125,24.040873152015493,18.6711817394423,49.52059096507894,59.64004253199326,51.545138968859064,65.41229803557944,61.410783833690836,71.61026635125492,57.410746666988736,55.29384230506327,56.533508288484626,2.7995239467496775,0.689504994012276,0.11245984220853249,0.9053425169086108,-0.23335567332422907,0.3582550516744215,1.0175609783689143,-2.5847444565031195,-1.3208782026430181,0.19374099971689618
2000,X1003,112.3,40.2,11.767818030686248,453.0084239391158,1.4886009116814254,4.133030057133636,8.305497846933998,12.947351703573826,16.513984656101265,20.4541654531376,22.38968200710045,21.05316054326067,16.92838119831591,38.14573703987147,61.88315446331466,53.00485554188799,58.52909703891229,66.5446261856429,27.664877886144243,49.002590404415066,44.35743331000967,54.967040950505236,0.8425394274921589,0.4315779114806838,0.13670684306070888,-0.16781560968707177,0.9282006927338127,0.029244217654498972,1.6978650286839552,-0.5079373256085458,1.8283161659407035,0.579855261305656
2001,X1003,112.3,40.2,11.827460399170388,477.4603250698522,1.8918069470523857,3.2657384204369695,6.744404702200859,12.572525654658088,16.82824231056228,21.592299252356842,24.255474999467722,22.36918533967283,17.59818373122134,49.26591105817313,67.34673474915746,68.37387798918877,58.77037555158078,50.87882104848779,53.59432707223277,54.6111230909125,57.72924267359777,52.99514583632196,-0.2863853805672126,-0.1665615448685068,0.005905979926915734,1.2284177949731911,-0.9277937113835848,-1.93486560893721,-1.515705860165893,0.22780855626010518,0.2809105005027834,-0.34314103047326794
2002,X1003,112.3,40.2,12.804911417434655,565.943400830029,2.67664036629432,5.655068995765296,8.343057974561065,13.689647830638268,18.03510533360723,20.8514905118398,24.06878551896384,23.225767183317625,18.117290144406514,60.166227682450625,77.67019508027865,74.33617316409655,69.82271971872242,55.9747656028772,59.010522725467034,71.15800279878627,79.99920912437204,73.26297525393599,-0.17532418558561705,0.1655624028669294,1.24305298192177,-1.2906545948871746,-1.3964066555439378,1.057770464726677,0.14480539428355801,-0.9326474800235675,-0.18161843552734758,-0.15171778975207892
2003,X1003,112.3,40.2,12.232977516466468,486.9735761472005,2.139400496728512,4.587789691208301,9.506593907719473,12.392981122321059,17.154669953667067,20.829098115762434,22.85875727996723,22.15285017296814,18.055642067242776,62.067890389413044,39.385810449174585,72.91080618799694,48.67102266325488,48.70028655581781,52.4434572489871,74.72880899847064,60.54012046459928,56.44475958113945,-0.5797810386034279,0.18247735156870099,2.281682859867609,0.8743269247635026,-0.4408599787703132,-0.3417171131037666,0.6069276754381422,0.9646459921940493,-1.146995951710264,0.26674519129380364
2004,X1003,112.3,40.2,12.561457857719066,495.43127372745823,3.5703379990412794,3.59795090122575,10.40712708178422,12.237129843777943,17.210984108101542,21.161540435575812,24.031575329442,21.820224582329725,18.951043637241465,50.45242382798363,56.306138984373526,43.84845360638461,49.8290497582556,34.91361877997669,54.7608353075277,54.01649472744634,37.43478772994011,53.19625210086374,0.5040768212246709,1.354566764584036,-0.9079522034831508,-1.8180445887604737,-0.12273289695541043,1.7944860170295622,-0.32050951349092266,-0.4712755193759503,1.0840724274617004,0.1218541453593402
2005,X1003,112.3,40.2,12.28831068969992,452.009044627267,1.743454155617636,4.380476916556717,8.274250930515906,12.418418814325259,17.370599921864134,20.042326114064124,23.807388246001803,21.17448954072269,17.04778528994686,62.737380180444845,56.17712274610908,65.54442167489742,45.42579938940118,44.67252546742091,61.97947558661026,51.727917606885725,70.99331797228938,41.01804682936425,0.7333016955003864,0.636084384463523,1.1913156415503037,0.6239281257844168,0.710681174935173,0.17594856160659927,0.987199201908642,-0.4631470123155622,0.9341173271268801,0.6143810111733735
2006,X1003,112.3,40.2,13.229800452426607,438.9077356868423,3.803334223101352,5.5837813480042175,8.484591761905508,13.319933156702424,18.95543426219129,22.848000483651795,23.54145718645539,23.455898098259993,18.613715941552947,58.01513541109663,49.34163963876465,43.201608755549685,59.99098313016553,38.05219652516815,42.42492302163385,56.488821340284744,52.09750956224056,50.28622387879483,-0.8000355990878764,0.9167467010435738,0.5784624302421033,1.9545905197344937,0.700357717878425,-1.3837410115960227,0.10524326105808149,-0.0886615273698155,-0.15683869431845943,0.20290264417605589
2007,X1003,112.3,40.2,12.430445265267311,473.09069243014227,1.8391561624821455,3.158710385689548,8.757144530453719,13.306246797170886,17.798704403371172,21.666618020698156,22.81564446308412,23.12041532982341,15.855925935440364,72.92390185762174,47.02649074174765,59.70074963879508,47.98945231967234,53.64413613280522,49.141695022332854,32.539093526283025,58.84840273608738,41.874269277778964,-1.1496944782379561,-0.4860137393798618,-0.2856683456485974,0.3517154057098288,-0.5110036230950351,2.682787940292685,-1.5398378144932878,-0.32604441662116135,0.4855517405521651,-0.08646748121346898
2008,X1003,112.3,40.2,12.980279632227056,491.6584125711512,3.6575906587602534,4.425720522872119,9.456479563925406,14.022523265673918,18.374265365806533,23.896024370299703,23.932766555319056,22.71592901002036,16.603641160504345,50.226843704048385,59.76172656391643,63.59425974735684,68.6000141522299,56.83181471883189,48.93848106811407,41.44366968893932,52.80688132817111,44.36111315581268,-0.19992671407870502,-1.387912809007684,-0.354351970493869,-0.6319027944549395,1.0193081329782692,-1.1696097911484176,-1.6857357218488684,0.7843742585875035,1.505890184197978,-0.23554080280763698
2009,X1003,112.3,40.2,12.88930004619137,460.8133402660062,2.202375528868523,4.7216537805661325,8.573380922965677,11.928589690613974,17.899874663007658,22.919673588014536,24.572894566384672,23.17180101858331,17.843603479100178,41.40836315764908,62.104111333425855,36.83096160510943,29.769964172382828,50.576355491056134,46.96944323893553,47.65655210071478,58.452770012070935,56.59399801928639,0.6641968457969074,1.0906690619764983,-1.268311845633341,1.7490722376434742,-0.8534813761520919,0.30959150021116155,1.8739080787231819,1.628865159116666,1.4133772534344862,0.7342096572352159
2010,X1003,112.3,40.2,12.606346674048554,408.1590248443516,1.7509295793632633,4.352990263002513,8.059023708131482,12.032215258238892,17.417668668538056,21.094742482895057,23.193479833669876,22.680350458387732,16.813723885893097,52.53274441971368,54.81573005200514,40.77268893764284,45.44946680550393,60.534659078213416,53.36117547806731,61.51916791548236,53.060586965634215,55.66519836826684,-0.56579144690132,-0.029671411625188687,-0.7633080798701835,0.08387603852267062,0.5436091569432769,0.2350616684455662,-1.49736176944648,-0.7898182289261692,-1.1779776687072545,-0.44015352684056464
2011,X1003,112.3,40.2,12.77488441301083,450.79765317290344,2.990686854104512,3.1172822094030623,8.853913587505815,11.958311134020315,18.345563804108824,22.392122512764814,24.219463987291096,23.528479924468183,18.423098275736955,44.915501338919135,35.63588985245119,57.23354367570201,53.30717524242957,27.31985694020068,32.94436532641326,37.147824140330236,49.29947217801378,36.09246184890338,0.6550819248370613,-0.5098842031055082,1.5462260072383187,0.42670669701519126,-0.13047151806063548,0.4218486839114646,-0.9332315796356578,1.44600134100554,1.0504320880946942,0.44141216014449647
2012,X1003,112.3,40.2,12.783626969914533,543.8293284804233,1.6113639011019933,5.431215365039839,9.746935165022576,13.180963153732952,17.659165401548123,20.135705442810043,24.651787818569822,22.442311388627132,17.72653020807519,70.28954079688816,70.31608431036666,48.86843165206478,50.55023976251836,53.34791951628377,67.31538255679976,71.22058927531923,65.44944629638917,56.01960879991077,-0.14372389323964882,1.386266436537204,-1.123781344264862,0.7798217865586777,-0.10707143521518031,0.48964633146321396,0.025048705709673113,1.0315142071519954,0.5306986623196168,0.3187132730022989
2013,X1003,112.3,40.2,12.748181759201241,557.0917718537929,3.7488633973646825,4.965442806915417,9.368575956355611,12.841900049555214,17.195185579678913,20.36964924546128,25.39991187397472,22.396741310468066,18.219454853175442,74.54704641173879,57.50855124132543,59.12101405764419,67.09061855721608,67.18037947725274,62.23127211190474,51.34115580332769,74.79000254701525,69.52644245892827,0.18191598479184903,0.8047846591610929,-3.2438780417145208,0.06345245067724163,-0.42284072499079706,-1.9602121989501975,0.544841562672303,-0.9840126591423966,1.4161978768709411,-0.39997234340272053
2014,X1003,112.3,40.2,12.6982924806475,493.163098541599,2.2353823792121914,5.3562367709992715,9.832060671470604,11.439051237821149,18.192712642066823,20.3801378727559,23.606618570953035,22.905949466975304,16.824556193949327,51.48637892852321,69.76408369055962,63.74924073726325,65.13982901073246,71.09954674194417,51.63957561341431,64.813268619481,48.770358965089564,67.27822037934655,-1.1283534281500969,-0.8302304421891434,1.7480753730076135,0.6089156904115343,0.32922480217294153,-0.18030477957943608,-0.3809681075019584,-0.07465455945163525,-0.08849814121080388,0.0003562675010017459
2015,X1003,112.3,40.2,13.062882587797263,534.5536312679533,2.3909136794072685,5.2063982938074505,9.712003176321485,12.841883830761397,18.721064402139756,20.96120599395722,25.903771868798156,23.33412998463802,18.027429250622596,52.2623397093031,56.74377741485375,66.8008344606546,83.29559847883745,46.40968244331799,58.41755075334715,48.17123202794338,47.29032312082876,60.29359886013499,-0.5008535965972998,0.3342224582323795,0.6940760496121327,-1.2507138707111594,-0.5312112963470581,-0.27642931162922435,-2.169283370939404,-0.25765138294398965,-1.2750931128106138,-0.5814374926815818
2016,X1003,112.3,40.2,12.736213537489997,464.63995545899814,1.235058798210918,3.8453730813197957,9.051911874727413,13.448046886084938,19.2528035241086,22.01684568658867,23.211073546789496,22.00044690695076,16.716229895810173,61.901323691126215,38.02044775557153,43.86262776879027,50.34839938809878,64.37953325282956,57.73190526474139,50.2556372420256,57.95891073761952,70.85712728070624,-0.3362218685786753,1.1433115082905145,0.6152929408224083,1.2458589939757827,0.1467659701894747,-0.689459013746934,-1.0446015201818797,-0.19446241846187742,-1.01152545161428,-0.013893428811718511
2017,X1003,112.3,40.2,12.286820240804934,560.2014791974019,1.5434740198179333,3.8989429206912387,8.391253829818776,13.729354370023076,17.8193292116099,22.401139264945662,23.424101937264776,22.312555699290424,17.456861286684717,74.53417392154219,53.325737910314366,56.344594675291475,71.56326844754997,76.24968332406598,47.71525107569729,57.396818964509094,67.22014685876337,68.29332115508728,1.1892279139023718,1.449005287920579,-0.4129453097757618,1.111467201729155,-0.868501098995242,1.0597273967692302,-0.17666249181559723,0.44843173690269683,0.787487770033641,0.5096931562967859
2018,X1003,112.3,40.2,13.249694240329342,481.6231632384654,3.5130066817696814,4.243950198027248,9.611832663948979,12.733640936244491,17.85699130541465,22.57660776824528,25.521182789594018,24.04160509266185,18.19338431471346,51.63494148053874,46.37442748074465,54.07280683097606,30.296878932724432,52.28160217633836,47.07346813858778,51.837026513539534,38.40618800190578,49.366459314522665,1.49575151099107,0.19091871865047305,-1.1183901838938564,-0.45528474751905934,0.13054879007638806,-2.2858454587112993,2.3602080708251902,0.2592583123452771,0.25692271161556374,0.0926764138199719
2019,X1003,112.3,40.2,13.242315317815224,488.9670418986899,4.39259837167547,6.60301737368005,8.589494571940971,11.689126150029232,16.885504323605737,24.004293692121156,23.38058499034777,24.446405428392268,17.389005608071603,67.29862082962943,67.19679021419383,56.66637058670606,47.959402171705456,65.8328136085098,48.8047884402113,69.94805122685734,48.479419194648884,68.20039492355302,-0.6924002590523327,-0.7421508873783693,0.7043683007237501,0.01972831869406312,0.6413409050889562,2.7894867412834743,-0.9217307391794055,-0.3493789722027377,0.13711402747336082,0.17626415949452884
